job_number,job_type,job_description,bldg_type,occ_init,occ_prop,occ_category,stories_init,stories_prop,zoningsft_init,zoningsft_prop,units_init,units_prop,units_net,units_complete,units_incomplete,co_earliest_effectivedate,co_latest_effectivedate,co_latest_certtype,co_latest_units,status,status_date,status_a,status_d,status_p,status_q,status_r,status_x,address_house,address_street,address,bin,bbl,boro,geo_address_house,geo_address_street,geo_address,geo_bin,geo_bbl,geo_boro,geo_cd,geo_ntacode2010,geo_censusblock2010,geo_csd,geo_council,x_dcpedited,x_mixeduse,x_inactive,x_outlier,x_geomsource,x_reason,latitude,longitude,geom,row_number
520229734,New Building,NEW 4 STORY 3 FAMILY BUILDING WITH 5 ACCESSORY PARKING SPACES.,1-2-3 FAMILY,Empty Lot,Residential: Multi-Family,Residential,0,4,0,4729,0,3,3,0,,,,,,Withdrawn,10/24/2016 12:00:00 AM,06/21/2016,06/23/2016,,,,,730,BAY STREET,730 BAY STREET,5166612,5005280061,Staten Island,,BAY STREET,,,,,501,SI37,27,31,49,,,false,,BBL DOB,,40.6241796235846,-74.0745807688546,0101000020E610000006C96AEEC58452C00E102F1EE54F4440,2
320817620,New Building,ERECT SIX (6) STORY BUILDING.,OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,6,0,10700,0,10,10,0,,,,,,Withdrawn,03/10/2014 12:00:00 AM,12/10/2013,12/10/2013,,,,,730,FRANKLIN AVENUE,730 FRANKLIN AVENUE,3398472,3011680057,Brooklyn,730,FRANKLIN AVENUE,730 FRANKLIN AVENUE,3398472,3011687501,3,308,BK61,217,17,35,,,false,,BBL geosupport,,40.6737075818587,-73.957183513916,0101000020E61000008A22A47E427D52C04493CF0C3C564440,2
320837314,Alteration,"FILING FOR A NEW CERTIFICATE OF OCCUPANCY, ALL WORK WAS DONE UNDER APPLICATION#320774122.",1-2-3 FAMILY,Residential,Residential: 1 & 2 Family,Residential,3,3,2510,2510,1,2,1,0,,,,,,Withdrawn,07/31/2013 12:00:00 AM,07/26/2013,07/26/2013,,,,,730,QUINCY STREET,730 QUINCY STREET,3044519,3016310030,Brooklyn,730,QUINCY STREET,730 QUINCY STREET,3044519,3016310030,3,303,BK35,293,16,36,,,true,,BBL geosupport,,40.688994396076,-73.9309097623748,0101000020E6100000533B8A06947B52C00523E7F730584440,2
321043143,Alteration,VERTICAL AND HORIZONTAL EXTENSION. INSTALL NEW PLUMBING FIXTURES. OBTAIN AN NEW 4 FAMILY C OF O.,OTHERS,Residential,Residential: Multi-Family,Residential,2,3,2000,4000,2,4,2,0,,,,,,Withdrawn,12/19/2014 12:00:00 AM,12/19/2014,12/19/2014,,,,,734,58TH STREET,734 58TH STREET,3016190,3008580020,Brooklyn,734,58 STREET,734 58 STREET,3016190,3008580020,3,307,BK34,104,20,38,,,false,,BBL geosupport,,40.6372688752266,-74.0098721734801,0101000020E6100000308FE5BEA18052C0AEEDC80692514440,2
320622313,New Building,CONSTRUCT NEW FOUR (4) STORY RESIDENTIAL,OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,4,0,23348,0,8,8,0,,,,,,Filed,12/26/2014 12:00:00 AM,12/26/2014,,,,,,736,HINSDALE STREET,736 HINSDALE STREET,3086039,3038740045,Brooklyn,736,HINSDALE STREET,736 HINSDALE STREET,3086039,3038740045,3,305,BK82,1098,19,42,,,false,,BBL geosupport,,40.656610774703,-73.8970672243919,0101000020E6100000E6C4A58C697952C074C665D20B544440,2
320217378,Alteration,"TO CONVERT FROM 1-FAMILY TO 2-FAMILY: HORIZONTAL ENLARGEMENT OF 25 SF AT FRONT AND VERTICAL ENLARGEMENT OF 108 SF AT REAR. NEW PARTITIONS & DOORS FOR BED ROOM, CLOSET, KITCHEN & BATHROOM; NEW BOILER ROOM, NEW KITCHEN CABINETS, FIXTURES & BATHROOM FIXTURES; REPAIR FRONT EXTERIOR STAIR.  TO GET NEW CERTIFICATE OF OCCUPANCY.",1-2-3 FAMILY,Residential: 1 & 2 Family,Residential: 1 & 2 Family,Residential,2,2,1120,1253,1,2,1,0,,,,,,Withdrawn,10/07/2010 12:00:00 AM,09/17/2010,09/17/2010,,,,,737,51 ST,737 51 ST,3013442,3007940064,Brooklyn,737,51 STREET,737 51 STREET,3013442,3007940064,3,307,BK34,108,15,38,,,true,,BBL geosupport,,40.6414448321345,-74.0053322109124,0101000020E6100000FDDEE95C578052C0541A40DD1A524440,2
302261031,New Building,,OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,3,0,0,0,3,3,3,0,2015-05-08,2015-05-08,C- CO,3,Complete,05/08/2015 12:00:00 AM,11/21/2006,11/22/2006,03/13/2007,2007-03-21,03/05/2008,05/08/2015,737,LIBERTY AVENUE,737 LIBERTY AVENUE,3088390,3039710047,Brooklyn,737,LIBERTY AVENUE,737 LIBERTY AVENUE,3088390,3039710047,3,305,BK82,1168,19,37,,,false,,BBL geosupport,,40.6766856197473,-73.8826044654095,0101000020E6100000348F70977C7852C07D3E67A29D564440,2
321095024,New Building,CONSTRUCT NEW 7 STORY RESIDENTIAL BUILDING.,OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,7,0,78730,0,37,37,37,0,2017-01-18,2018-02-14,C- CO,37,Complete,02/14/2018 12:00:00 AM,03/13/2015,03/13/2015,06/09/2015,2015-06-11,09/29/2015,02/14/2018,740,DEKALB AVENUE,740 DEKALB AVENUE,3425332,3017800131,Brooklyn,740,DEKALB AVENUE,740 DEKALB AVENUE,3425332,3017800131,3,303,BK75,261,13,36,,,false,,BBL geosupport,,40.6916902824538,-73.9463840129879,0101000020E6100000624F408E917C52C0D40CA34E89584440,2
320597886,New Building,CONSTRUCT NEW FOUR (4) STORY RESIDENTIAL BUILDING,OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,4,0,5442,0,8,8,0,,,,,,Filed,12/19/2014 12:00:00 AM,12/19/2014,,,,,,740,HINSDALE STREET,740 HINSDALE STREET,3086040,3038740046,Brooklyn,740,HINSDALE STREET,740 HINSDALE STREET,3086040,3038740046,3,305,BK82,1098,19,42,,,false,,BBL geosupport,,40.6565468405826,-73.8970509823097,0101000020E61000005BF78548697952C01C4C14BA09544440,2
321142063,Alteration,APPLICATION FILE TO OBTAIN CERTIFICATION OF OCCUPANCY FOR WORK APPROVED AND PERMITTED UNDER ALT 697-749-070882 AND CONSTRUCTION OF MINOR PARTITIONS AND FINISHES.,OTHERS,Hotel or Dormitory,Hotel or Dormitory,Residential,4,4,11972,11972,10,34,24,0,,,,,,Withdrawn,10/07/2015 12:00:00 AM,07/13/2015,07/13/2015,,,,,749,EASTERN PARKWAY,749 EASTERN PARKWAY,3032786,3012640054,Brooklyn,749,EASTERN PARKWAY,749 EASTERN PARKWAY,3032786,3012640054,3,308,BK61,337,17,35,true,,false,,BBL geosupport,change occ_init,40.6699326314658,-73.9434243488904,0101000020E6100000FE2E8510617C52C0A1553B5AC0554440,2
520252832,New Building,"NEW BUILDING APPLICATION FILED HEREWITH AS A COMPANION APPLICATION TO ALT # 520064304 BASED ON ZRD1 DETERMINATION FORM DATED AUGUST 22,2012 FOR THE SOLE PURPOSE OF OBTAINING A FINAL CERTIFICATE OF OCCUPANCY FOR ACCESSORY BUILDING.",1-2-3 FAMILY,Empty Lot,Residential: 1 & 2 Family,Residential,0,1,0,648,0,1,1,0,,,,,,Permit issued,04/26/2018 12:00:00 AM,09/30/2015,09/30/2015,04/23/2018,2018-04-26,04/26/2018,,74,BUTTONWOOD ROAD,74 BUTTONWOOD ROAD,5116141,5008770032,Staten Island,74,BUTTONWOOD ROAD,74 BUTTONWOOD ROAD,5116141,5008770032,5,502,SI24,177,31,50,,,false,,BBL geosupport,,40.5966742502421,-74.1098985788579,0101000020E610000093840C94088752C0DF9363D25F4C4440,2
420921701,New Building,TO BUILD A 2-STORY NEW BUILDING,1-2-3 FAMILY,Empty Lot,Residential: 1 & 2 Family,Residential,0,2,0,1045,0,1,1,1,0,2015-06-10,2015-06-10,C- CO,1,Complete,06/10/2015 12:00:00 AM,11/13/2013,11/13/2013,03/04/2014,2014-03-05,06/10/2014,06/10/2015,75-05,166 STREET,75-05 166 STREET,4555215,4069850002,Queens,75-05,166 STREET,75-05 166 STREET,4555215,4069850002,4,408,QN38,1241,25,24,,,false,,BBL geosupport,,40.7271374435711,-73.8026577369976,0101000020E61000004E928EBE5E7352C0D9EAF9D6125D4440,2
420921710,New Building,TO BUILD A 2-STORY NEW BUILDING,1-2-3 FAMILY,Empty Lot,Residential: 1 & 2 Family,Residential,0,2,0,1570,0,2,2,2,0,2015-05-28,2015-05-28,C- CO,2,Complete,05/28/2015 12:00:00 AM,11/13/2013,11/13/2013,02/13/2014,2014-03-05,06/10/2014,05/28/2015,75-07,166 STREET,75-07 166 STREET,4555217,4069850003,Queens,75-07,166 STREET,75-07 166 STREET,4555217,4069850003,4,408,QN38,1241,25,24,,,false,,BBL geosupport,,40.7270644558493,-73.8026431399879,0101000020E6100000D82655815E7352C071FAB572105D4440,2
321099627,New Building,"NEW EIGHT (8) DWELLING UNITS, FOUR (4) STORY W/ CELLAR & MEZZANINE.",OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,4,0,6529,0,8,8,0,,,,,,Withdrawn,04/15/2015 12:00:00 AM,03/30/2015,03/30/2015,,,,,752,QUINCY STREET,752 QUINCY STREET,3044526,3016320007,Brooklyn,752,QUINCY STREET,752 QUINCY STREET,3044526,3016320007,3,303,BK35,387,16,36,,,false,,BBL geosupport,,40.6891207151722,-73.9298417558439,0101000020E61000007FF3FE86827B52C08F548B1B35584440,2
321194015,New Building,"THIS APPLICATION IS FILED FOR 3-STORY WITH BASEMENT, CELLAR AND PENTHOUSE 2 UNIT RESIDENTIAL BUILDING IN CONJUNCTION WITH JOB NUMBER 310024087.",1-2-3 FAMILY,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,2858,0,2,2,0,,,,,,Permit issued,07/11/2018 12:00:00 AM,07/05/2017,07/06/2017,11/27/2017,2018-01-12,07/11/2018,,754,LAFAYETTE AVENUE,754 LAFAYETTE AVENUE,3855881,3017910040,Brooklyn,754,LAFAYETTE AVENUE,754 LAFAYETTE AVENUE,3000000,3017910040,3,303,BK75,263,16,36,,,false,,BBL geosupport,,40.6906094016086,-73.9429721022328,0101000020E61000005808A9A7597C52C00F1C8DE365584440,2
320887974,New Building,CONSTRUCTION OF A NEW FOUR STORY BUILDING WITH CELLAR.  MEDICAL OFFICES AT CELLAR AND 1ST FLOOR.  THREE  CLASS A DWELLING UNITS ON 2ND TO 4TH FLOOR.,OTHERS,Empty Lot,Residential: Multi-Family,Other,0,3,0,4005,0,3,3,0,,,,,,In progress (last plan disapproved),05/08/2014 12:00:00 AM,10/23/2013,10/23/2013,,,,,757,55 STREET,757 55 STREET,3425756,3008260056,Brooklyn,757,55 STREET,757 55 STREET,3425756,3008267502,3,307,BK34,106,15,38,true,,false,,BBL geosupport,change occ_prop,40.6389479619068,-74.007203979119,0101000020E6100000E6ADAD07768052C02A1EFC0BC9514440,2
321255663,New Building,"LEGALIZATION OF THE CONSTRUCTION OF A STORAGE SHED AS PER PLANS SUBMITTED HEREWITH, NO CHANGE IN USE, EGRESS OR OCCUPANCY GROUP.",1-2-3 FAMILY,Empty Lot,Residential: 1 & 2 Family,Residential,0,1,0,335,0,1,1,0,,,,,,In progress (last plan disapproved),11/02/2015 12:00:00 AM,10/21/2015,10/21/2015,,,,,757,EAST 85TH STREET,757 EAST 85TH STREET,3224530,3080060015,Brooklyn,757,EAST 85 STREET,757 EAST 85 STREET,3224530,3080060015,3,318,BK50,958,18,46,,,false,,BBL geosupport,,40.6385029708616,-73.9099042074437,0101000020E6100000AD5DDBDE3B7A52C0F01F2177BA514440,2
220488149,New Building,APPLICATION IS FILE HEREWITH PROPOSED 3-STORY 3 FAMILY BUILDING.,1-2-3 FAMILY,Empty Lot,Residential: Multi-Family,Residential,0,3,0,7130,0,3,3,0,,,,,,In progress (last plan disapproved),03/23/2017 12:00:00 AM,11/06/2015,11/06/2015,,,,,758,EAST 223RD STREET,758 EAST 223RD STREET,2063343,2048360078,Bronx,758,EAST 223 STREET,758 EAST 223 STREET,2063343,2048360078,2,212,BX44,396,11,12,,,false,,BBL geosupport,,40.8854930232969,-73.8591747227657,0101000020E610000009F5F9B7FC7652C0C1F2DBD557714440,2
510036088,New Building,CONSTRUCT A FULLY DETACHED TWO FAMILY HOME WITH TWO ON-SITE PARKING SPACES AND A FULLY DETACHED ONE CAR GARAGE.,1-2-3 FAMILY,Empty Lot,Residential: 1 & 2 Family,Residential,0,2,0,2954,0,2,2,2,0,2012-06-18,2012-06-18,C- CO,2,Complete,06/18/2012 12:00:00 AM,05/01/2008,05/01/2008,10/23/2008,2010-05-24,08/31/2011,06/18/2012,75,SPEEDWELL AVENUE,75 SPEEDWELL AVENUE,5151936,5022230001,Staten Island,75,SPEEDWELL AVENUE,75 SPEEDWELL AVENUE,5158746,5022230003,5,502,SI05,29103,31,50,,,false,,BBL geosupport,,40.6083147400441,-74.1681263720067,0101000020E610000049571D95C28A52C00915E541DD4D4440,2
421383906,Alteration,FILING MADE TO PROPOSED INTERIOR RENOVATION AT EXISTING 1 FL COMMERCIAL SPACE & CONVERT EXISTING (1) FAMILY DWELLING TO (4)  FOUR FAMILY DWELLING AND PROPOSED VERTICAL EXTENSION. OBTAIN A NEW CERTIFICATE OF OCCUPANCY,OTHERS,Residential: 1 & 2 Family,Residential: 1 & 2 Family,Residential,2,2,6800,6800,1,2,1,0,,,,,,Filed,12/12/2016 12:00:00 AM,12/12/2016,,,,,,76-19,101 AVE,76-19 101 AVE,4187956,4090480032,Queens,76-19,101 AVENUE,76-19 101 AVENUE,4187956,4090480032,4,409,QN53,42,27,32,,,false,,BBL geosupport,,40.6803217672515,-73.8607894803294,0101000020E61000005AB0C22C177752C0148D9EC814574440,2
321849835,Alteration,PROPOSED ENLARGEMENT AT 3RD AND 4TH FLOOR. OBTAIN NEW C OF O.,OTHERS,Residential,Residential: Multi-Family,Residential,2,4,2675,5008,2,5,3,0,,,,,,Withdrawn,10/19/2018 12:00:00 AM,10/10/2018,10/10/2018,,,,,763,60 STREET,763 60 STREET,3016432,3008660054,Brooklyn,763,60 STREET,763 60 STREET,3016432,3008660054,3,307,BK34,104,20,38,,,false,,BBL geosupport,,40.6360372988234,-74.0099452965366,0101000020E6100000EBD798F1A28052C0CEBD92AB69514440,2
220151494,Alteration,CONVERT EXISTING ONE-FAMILY DWELLING INTO TWO-FAMILY DWELLING. CREATE SEPARATE ENTRIES ON THE INTERIOR OF THE BUILDING. PROVIDE ONE ADDITIONAL KITCHEN AND ONE ADDITIONAL BATHROOM. PARTITIONS MODIFICATIONS.REBUILD TWO-CAR GARAGE.,1-2-3 FAMILY,Garage/Miscellaneous,Garage/Miscellaneous,Residential,3,3,2180,2180,1,2,1,0,,,,,,Withdrawn,10/14/2014 12:00:00 AM,10/14/2014,,,,,,763,EAST 216TH STREET,763 EAST 216TH STREET,2057935,2046640016,Bronx,763,EAST 216 STREET,763 EAST 216 STREET,2057935,2046640016,2,212,BX44,390,11,12,,,false,,BBL geosupport,,40.8809479763433,-73.8615901694193,0101000020E6100000820D184B247752C095EF3DE7C2704440,2
321189192,New Building,THIS APPLICATION IS FILED FOR 5-STORY 10 UNIT RESIDENTIAL BUILDING WITH PENTHOUSE.,OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,5,0,5500,0,10,10,0,,,,,,Permit issued,01/10/2019 12:00:00 AM,11/03/2016,11/05/2016,04/25/2017,2017-07-14,08/30/2018,,766,DECATUR STREET,766 DECATUR STREET,3810849,3015070031,Brooklyn,766,DECATUR STREET,766 DECATUR STREET,3000000,3015070031,3,316,BK79,373,23,41,,,false,,BBL geosupport,,40.6836207499961,-73.9124669547806,0101000020E6100000AA5DCCDB657A52C0DA0C7EE280574440,2
320595325,New Building,"THIS APPLICATION IS FILED FOR MIXED-USE BUILDING, 4 STORY WITH CELLAR AND PENTHOUSE",OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,4,0,9839,0,12,12,12,0,2016-12-30,2016-12-30,C- CO,12,Complete,12/30/2016 12:00:00 AM,03/07/2014,03/18/2014,01/15/2015,2015-05-15,11/06/2015,12/30/2016,766,LAFAYETTE AVE,766 LAFAYETTE AVE,3425090,3017920006,Brooklyn,766,LAFAYETTE AVENUE,766 LAFAYETTE AVENUE,3425090,3017920006,3,303,BK35,279,16,36,,true,false,,BBL geosupport,,40.6906919956348,-73.9422609384039,0101000020E61000008DAFD2004E7C52C0246E669868584440,2
320688948,Alteration,"CONVERT EXISTING 2 FAMILY HOME TO 3 FAMILY HOME. CONSTRUCT NEW PARTITION WALL AND NEW FLOOR FINISH, INSTALL NEW WINDOWS, INSTALL NEW BATHROOMS AND KITCHEN. AMEND CERTIFICATE OF OCCUPANCY.",1-2-3 FAMILY,Residential: 1 & 2 Family,Residential: Multi-Family,Residential,2,2,2720,2720,2,3,1,0,,,,,,Withdrawn,01/09/2013 12:00:00 AM,12/18/2012,12/18/2012,,,,,7705,15TH AVE,7705 15TH AVE,3161310,3062460008,Brooklyn,7705,15 AVENUE,7705 15 AVENUE,3161310,3062460008,3,311,BK28,186,20,43,,,true,,BBL geosupport,,40.6161893204505,-74.0041348715397,0101000020E61000005082E8BE438052C061BDA94ADF4E4440,2
320596459,Alteration,PROPOSED CONVERSION OF ONE FAMILY BUILDING TO 3 FAMILY WITH VERTICAL AND HORIZONTAL ENLARGEMENT.,1-2-3 FAMILY,Residential,Residential: Multi-Family,Residential,2,4,2048,3954,1,3,2,0,,,,,,Withdrawn,11/10/2014 12:00:00 AM,11/10/2014,,,,,,770,PUTNAM AVENUE,770 PUTNAM AVENUE,3045487,3016510027,Brooklyn,770,PUTNAM AVENUE,770 PUTNAM AVENUE,3045487,3016517501,3,303,BK35,295,16,36,,,false,,BBL geosupport,,40.6859871407716,-73.9310341695401,0101000020E610000084685710967B52C0918B376DCE574440,2
520266300,New Building,APPLICATION FILED TO CONSTRUCT FOUR(4) STORY TWELVE(12) FAMILY MULTIPLE-DWELLING,OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,4,0,8400,0,13,13,0,,,,,,In progress (last plan disapproved),04/15/2016 12:00:00 AM,04/11/2016,04/11/2016,,,,,77,THOMPSON STREET,77 THOMPSON STREET,5152028,5005240060,Staten Island,77,THOMPSON STREET,77 THOMPSON STREET,5000000,5005240060,5,501,SI37,27,31,49,,,false,,BBL geosupport,,40.6260607394695,-74.0767654831787,0101000020E6100000B8EDC5B9E98452C062AA20C222504440,2
420162059,Alteration,LEGALIZE: CONVERSION FROM ONE TO TWO FAMILY DWELLING.,1-2-3 FAMILY,Residential,Residential: 1 & 2 Family,Residential,2,3,1998,1998,1,2,1,1,0,2011-04-01,2011-04-01,C- CO,2,Complete,04/01/2011 12:00:00 AM,03/15/2010,03/17/2010,07/15/2010,2010-08-12,08/20/2010,04/01/2011,78-18,21ST AVENUE,78-18 21ST AVENUE,4021564,4009740009,Queens,78-18,21 AVENUE,78-18 21 AVENUE,4021564,4009740009,4,401,QN72,317,30,22,,,false,,BBL geosupport,,40.7704379883305,-73.8911871807256,0101000020E610000030F5F435097952C0DEBC45B69D624440,2
321190821,Alteration,PROPOSED 4TH FLOOR ENLARGEMENT WITH (2) ADDITIONAL DWELLING UNITS. UPGRADE CONSTRUCTION CLASS AND COMBINE 78 AND 78.5 JACKSON STREET INTO ONE BUILDING. A NEW CERTIFICATE OF OCCUPANCY WILL BE OBTAINED. NO ENLARGEMNET TO BUILDING FOOT PRINT IS PROPOSED.,1-2-3 FAMILY,Residential: Multi-Family,Residential: Multi-Family,Residential,3,4,4518,5848,6,8,2,0,,,,,,Permit issued,05/19/2016 12:00:00 AM,11/30/2015,12/08/2015,04/06/2016,2016-05-19,05/19/2016,,78,JACKSON STREET,78 JACKSON STREET,3425142,3027470018,Brooklyn,78,JACKSON STREET,78 JACKSON STREET,3425142,3027470018,3,301,BK90,501,14,34,,,false,,BBL geosupport,,40.71607535245,-73.9484432651459,0101000020E6100000707A614BB37C52C04B1F6E5BA85B4440,2
320690105,Alteration,"REAR EXTENSION TO EXISTING 4 STORY BUILDING. ADD 5TH FLOOR NEW PARTITIONS, PLUMBING AND CREATE DUPLEX 4TH TO 5TH AND 1ST TO CELLAR FLOOR",OTHERS,Residential,Residential: Multi-Family,Residential,4,5,4992,8450,8,13,5,5,0,2013-11-21,2013-11-21,C- CO,13,Complete,11/21/2013 12:00:00 AM,12/11/2012,12/11/2012,03/07/2013,2013-03-22,05/03/2013,11/21/2013,790,CLASSON AVE,790 CLASSON AVE,3029449,3011740042,Brooklyn,790,CLASSON AVENUE,790 CLASSON AVENUE,3029449,3011740042,3,308,BK64,215,17,35,,,false,,BBL geosupport,,40.6734455668572,-73.9609102343674,0101000020E6100000F9BFA38D7F7D52C0DCA4DE7633564440,2
320913286,New Building,HEREWITH FILED PLANS AND APPLICATIONS FOR ONE (1) THREE (3) STORY TWO (2) FAMILY NEW BUILDING,1-2-3 FAMILY,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,3022,0,2,2,0,,,,,,Withdrawn,12/23/2014 12:00:00 AM,10/07/2014,10/22/2014,,,,,791A,BARBEY STREET,791A BARBEY STREET,3418115,3043320063,Brooklyn,791A,BARBEY STREET,791A BARBEY STREET,3000000,3043320063,3,305,BK82,1104,19,42,,,false,,BBL geosupport,,40.6629878257834,-73.8838950406118,0101000020E61000008D2181BC917852C064B1FAC8DC544440,2
320527596,Alteration,GENERAL CONSTRUCTION TO CONVERT THE BUILDING FROM SRO TO 4 DWELLING UNIT NEW PLUMBING NEW STAIRS,OTHERS,Residential,Assembly: Other,Residential,4,5,3500,4216,4,6,2,0,,,,,,Withdrawn,03/07/2013 12:00:00 AM,11/16/2012,11/16/2012,,,,,793,QUINCY STREET,793 QUINCY STREET,3044454,3016280074,Brooklyn,793,QUINCY STREET,793 QUINCY STREET,3044454,3016280074,3,303,BK35,387,16,41,,,true,,BBL geosupport,,40.6899904801334,-73.926332463354,0101000020E610000008D5F407497B52C0B45CA99B51584440,2
321519905,Alteration,INTERIOR RENOVATION AND ENLARGEMENT,OTHERS,Retail,Residential: Multi-Family,Residential,1,4,2401,7526,0,6,6,0,,,,,,In progress,11/28/2017 12:00:00 AM,04/06/2017,04/06/2017,11/28/2017,,,,797,FLUSHING AVENUE,797 FLUSHING AVENUE,3071666,3031270029,Brooklyn,797,FLUSHING AVENUE,797 FLUSHING AVENUE,3071666,3031270029,3,301,BK90,491,14,34,,,false,,BBL geosupport,,40.7012101143363,-73.9408394531056,0101000020E61000000378AEB6367C52C06D59C640C1594440,2
321130726,New Building,"PROPOSED NEW FOUR (4) STORY BUILDING,SEVEN (7)DWELLING UNITS,RESIDENTIAL BUILDING WITH CELLAR.OBTAIN NEW CERTIFICATE  OF OCCUPANCY .",OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,4,0,6934,0,7,7,0,,,,,,Withdrawn,05/29/2015 12:00:00 AM,05/14/2015,05/14/2015,,,,,797,STERLING PLACE,797 STERLING PLACE,3418414,3012400069,Brooklyn,797,STERLING PLACE,797 STERLING PLACE,3000000,3012400069,3,308,BK61,31701,17,36,,,false,,BBL geosupport,,40.6728980825613,-73.9520757736962,0101000020E6100000B1D539CFEE7C52C02A123D8621564440,2
520224089,New Building,APPLICATION FILED TO CONSTRUCT A ONE(1) FAMILY - CELLAR AND TWO STORY FRAME DETACHED HOME - WITH TWO(2) ON-SITE PARKING SPACES,1-2-3 FAMILY,Empty Lot,Residential: 1 & 2 Family,Residential,0,2,0,2340,0,1,1,0,,,,,,Permit issued,03/06/2018 12:00:00 AM,06/06/2016,06/06/2016,08/12/2016,2016-10-20,09/15/2017,,7,GLENWOOD AVENUE,7 GLENWOOD AVENUE,5166521,5006030057,Staten Island,7,GLENWOOD AVENUE,7 GLENWOOD AVENUE,5000000,5006030057,5,501,SI08,47,31,49,,,false,,BBL geosupport,,40.6192807055749,-74.099297841171,0101000020E6100000231955E55A8652C074BE1497444F4440,2
520205661,New Building,"CONSTRUCT A TWO STORY, ONE-FAMILY RESIDENCE WITH BUILT-IN TWO CAR GARAGE",1-2-3 FAMILY,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,2578,0,1,1,0,,,,,,Permit issued,12/07/2015 12:00:00 AM,08/27/2014,08/27/2014,09/26/2014,2014-10-17,12/02/2014,,7,NINO COURT,7 NINO COURT,5169673,5077800020,Staten Island,7,NINO COURT,7 NINO COURT,5169673,5077800020,5,503,SI11,24402,31,51,,,false,,BBL geosupport,,40.5058937290375,-74.2325576444055,0101000020E6100000024A7539E28E52C0DFBB2E20C1404440,2
321285275,New Building,PROPOSED NEW 7-STORY RESIDENTIAL BUILDING USE AS PER PLANS,OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,7,0,34435,0,24,24,0,,,,,,Permit issued,09/21/2018 12:00:00 AM,12/10/2015,12/10/2015,10/17/2017,2017-10-02,11/28/2017,,7,WHIPPLE STREET,7 WHIPPLE STREET,3832866,3022720045,Brooklyn,7,WHIPPLE STREET,7 WHIPPLE STREET,3000000,3022720045,3,301,BK75,507,14,33,,,false,,BBL geosupport,,40.7005407783684,-73.9463352229348,0101000020E6100000B5639CC1907C52C0A54DFA51AB594440,2
320909184,New Building,FINISH CELLAR RECREATION ROOM,1-2-3 FAMILY,Empty Lot,Residential: 1 & 2 Family,Residential,0,3,0,1000,0,2,2,0,,,,,,Withdrawn,09/03/2015 12:00:00 AM,09/03/2015,09/03/2015,,,,,805,EASTERN PARKWAY,805 EASTERN PARKWAY,3032868,3012650073,Brooklyn,805,EASTERN PARKWAY,805 EASTERN PARKWAY,3032868,3012650073,3,308,BK61,337,17,35,,,false,,BBL geosupport,,40.6698107678192,-73.9414864836385,0101000020E61000009F368650417C52C06825F75BBC554440,2
320593862,New Building,THIS APPLICATION IS FILED FOR 10-FAMILY 5-STORY WITH A CELLAR RESIDENCE.,OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,5,0,7498,0,10,10,0,,,,,,In progress,09/02/2014 12:00:00 AM,01/14/2014,01/15/2014,09/02/2014,,,,806,DEKALB AVENUE,806 DEKALB AVENUE,3424198,3017810027,Brooklyn,806,DEKALB AVENUE,806 DEKALB AVENUE,3424198,3017810027,3,303,BK75,261,16,36,,,false,,BBL geosupport,,40.6920027525651,-73.9438651057115,0101000020E610000071373049687C52C02D81D38B93584440,2
420664178,New Building,PROPOSE A NEW SIX-STORY WITH CELLAR NON-PROFIT INSTITUTIONAL USE WITH SLEEPING ACCOMMODATIONS BUILDINGS CONSISTS OF 66-DWELLING UNIT AS PER PLAN. (USE GROUP 3A) OBTAIN NEW C OF O.,OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,6,0,45240,0,66,66,0,,,,,,Filed,07/26/2018 12:00:00 AM,07/26/2018,,,,,,80-97,CYPRESS AVENUE,80-97 CYPRESS AVENUE,4554538,4037310065,Queens,42-45,12 STREET,42-45 12 STREET,4005275,4004580083,4,402,QN31,19,30,26,,,false,,BBL geosupport,,40.751706247979,-73.946643496985,0101000020E610000064219BCE957C52C063A20BE937604440,2
321047764,New Building,PROPOSED 4 STORY 8-FAMILY NEW BUILDING,OTHERS,Empty Lot,Residential: Multi-Family,Residential,0,4,0,5680,0,8,8,0,,,,,,Withdrawn,02/23/2015 12:00:00 AM,12/12/2014,12/12/2014,,,,,81,STANHOPE STREET,81 STANHOPE STREET,3424457,3032540057,Brooklyn,81,STANHOPE STREET,81 STANHOPE STREET,3424457,3032540057,3,304,BK78,421,32,34,,,false,,BBL geosupport,,40.6967532148093,-73.9246208217232,0101000020E61000001CA0CFFC2C7B52C0937E97352F594440,2
